Rider_Name,Season,Points,Racedays,KMs_Rode,Wins,Top_10s
dennis van niekerk,2007.0,0.0,23.0,2779.0,0.0,0.0
dennis van niekerk,2006.0,0.0,5.0,584.0,0.0,0.0
dennis van niekerk,2004.0,0.0,1.0,30.0,0.0,0.0
jarno van mingeroet,2010.0,0.0,1.0,169.0,0.0,0.0
jarno van mingeroet,2009.0,0.0,2.0,376.0,0.0,0.0
jarno van mingeroet,2008.0,7.0,44.0,7234.0,0.0,0.0
jarno van mingeroet,2007.0,10.0,53.0,8185.0,0.0,1.0
jarno van mingeroet,2006.0,10.0,45.0,7178.0,0.0,0.0
jarno van mingeroet,2005.0,22.0,16.0,2501.0,1.0,1.0
jarno van mingeroet,2004.0,2.0,6.0,963.0,0.0,0.0
jarno van mingeroet,2003.0,0.0,5.0,787.0,0.0,0.0
jarno van mingeroet,2002.0,0.0,4.0,671.0,0.0,0.0
martin reimer,2015.0,0.0,25.0,3645.0,0.0,0.0
martin reimer,2014.0,0.0,40.0,6481.0,0.0,0.0
martin reimer,2013.0,9.0,66.0,10103.0,0.0,0.0
martin reimer,2011.0,27.0,61.0,8772.0,0.0,0.0
martin reimer,2010.0,74.0,65.0,9136.0,0.0,1.0
martin reimer,2009.0,233.0,56.0,8494.0,1.0,6.0
martin reimer,2008.0,19.0,36.0,4698.0,0.0,2.0
martin reimer,2007.0,4.0,23.0,2959.0,0.0,1.0
martin reimer,2006.0,0.0,12.0,1601.0,0.0,0.0
martin reimer,2005.0,27.0,6.0,406.0,0.0,0.0
martin reimer,2004.0,5.0,5.0,519.0,0.0,0.0
johan jacobs,2022.0,15.0,16.0,2524.0,0.0,0.0
johan jacobs,2021.0,49.0,48.0,7078.0,0.0,1.0
johan jacobs,2020.0,65.0,32.0,5023.0,0.0,0.0
johan jacobs,2019.0,11.0,58.0,8043.0,0.0,2.0
johan jacobs,2018.0,0.0,11.0,1576.0,0.0,0.0
johan jacobs,2017.0,0.0,2.0,375.0,0.0,0.0
johan jacobs,2016.0,0.0,3.0,308.0,0.0,0.0
johan jacobs,2015.0,114.0,13.0,1180.0,0.0,0.0
johan jacobs,2014.0,6.0,8.0,720.0,0.0,0.0
tadej pogacar,2022.0,1063.0,16.0,2671.0,7.0,8.0
tadej pogacar,2021.0,3205.0,61.0,9602.0,13.0,22.0
tadej pogacar,2020.0,1963.0,43.0,7287.0,9.0,16.0
tadej pogacar,2019.0,1495.0,62.0,9633.0,8.0,11.0
tadej pogacar,2018.0,241.0,55.0,7559.0,4.0,11.0
tadej pogacar,2017.0,79.0,39.0,5460.0,0.0,5.0
tadej pogacar,2016.0,504.0,27.0,2785.0,4.0,9.0
tadej pogacar,2015.0,83.0,21.0,1912.0,0.0,0.0
andrea peron,2022.0,1.0,12.0,1653.0,0.0,1.0
andrea peron,2021.0,11.0,51.0,7877.0,0.0,0.0
andrea peron,2020.0,2.0,21.0,3350.0,0.0,0.0
andrea peron,2019.0,69.0,53.0,8049.0,0.0,1.0
andrea peron,2018.0,21.0,41.0,6724.0,0.0,0.0
andrea peron,2017.0,27.0,39.0,5947.0,0.0,0.0
andrea peron,2016.0,11.0,76.0,11414.0,0.0,0.0
andrea peron,2015.0,36.0,73.0,11049.0,0.0,1.0
andrea peron,2014.0,31.0,60.0,8723.0,0.0,0.0
andrea peron,2013.0,48.0,61.0,8787.0,0.0,3.0
andrea peron,2010.0,0.0,2.0,344.0,0.0,0.0
florian stork,2022.0,21.0,9.0,1400.0,0.0,0.0
florian stork,2021.0,9.0,26.0,4018.0,0.0,0.0
florian stork,2020.0,32.0,26.0,4142.0,0.0,0.0
florian stork,2019.0,44.0,63.0,8921.0,0.0,2.0
florian stork,2018.0,8.0,47.0,6457.0,0.0,0.0
florian stork,2017.0,0.0,48.0,6524.0,0.0,0.0
florian stork,2016.0,0.0,12.0,1810.0,0.0,0.0
florian stork,2015.0,24.0,6.0,500.0,0.0,0.0
timofey kritskiy,2015.0,32.0,41.0,4860.0,0.0,1.0
timofey kritskiy,2014.0,52.0,76.0,11272.0,3.0,5.0
timofey kritskiy,2013.0,32.0,70.0,10179.0,0.0,1.0
timofey kritskiy,2012.0,5.0,16.0,2462.0,0.0,0.0
timofey kritskiy,2011.0,51.0,35.0,5355.0,2.0,4.0
timofey kritskiy,2010.0,0.0,6.0,986.0,0.0,0.0
timofey kritskiy,2009.0,149.0,55.0,8441.0,6.0,13.0
timofey kritskiy,2008.0,141.0,46.0,6530.0,8.0,17.0
timofey kritskiy,2007.0,5.0,12.0,1375.0,0.0,3.0
timofey kritskiy,2005.0,330.0,8.0,472.0,2.0,5.0
timofey kritskiy,2004.0,100.0,5.0,266.0,1.0,1.0
matti breschel,2019.0,15.0,22.0,3245.0,0.0,0.0
matti breschel,2018.0,124.0,67.0,9563.0,0.0,1.0
matti breschel,2017.0,122.0,63.0,9791.0,0.0,0.0
matti breschel,2016.0,102.0,56.0,8473.0,0.0,0.0
matti breschel,2015.0,454.0,62.0,10132.0,2.0,5.0
matti breschel,2014.0,534.0,67.0,10875.0,3.0,6.0
matti breschel,2013.0,479.0,76.0,12412.0,2.0,3.0
matti breschel,2012.0,380.0,73.0,11566.0,1.0,4.0
matti breschel,2011.0,114.0,32.0,4786.0,0.0,2.0
matti breschel,2010.0,872.0,83.0,13432.0,2.0,9.0
matti breschel,2009.0,1014.0,83.0,13659.0,5.0,16.0
matti breschel,2008.0,932.0,79.0,12690.0,5.0,10.0
matti breschel,2007.0,496.0,82.0,13371.0,2.0,9.0
matti breschel,2006.0,174.0,34.0,5230.0,0.0,4.0
matti breschel,2005.0,276.0,62.0,10274.0,0.0,3.0
matti breschel,2004.0,53.0,49.0,7137.0,2.0,5.0
matti breschel,2003.0,0.0,18.0,2915.0,0.0,0.0
matti breschel,2002.0,5.0,2.0,128.0,0.0,0.0
matti breschel,2001.0,26.0,3.0,121.0,1.0,2.0
steven caethoven,2013.0,4.0,52.0,7542.0,0.0,0.0
steven caethoven,2012.0,245.0,71.0,11662.0,1.0,3.0
steven caethoven,2011.0,58.0,60.0,9561.0,1.0,1.0
steven caethoven,2010.0,90.0,56.0,9139.0,0.0,1.0
steven caethoven,2009.0,134.0,52.0,8505.0,1.0,3.0
steven caethoven,2008.0,60.0,63.0,10418.0,1.0,2.0
steven caethoven,2007.0,199.0,69.0,11018.0,1.0,4.0
steven caethoven,2006.0,189.0,77.0,12315.0,1.0,2.0
steven caethoven,2005.0,251.0,71.0,12191.0,2.0,4.0
steven caethoven,2004.0,121.0,55.0,8751.0,3.0,6.0
steven caethoven,2003.0,38.0,22.0,2985.0,1.0,3.0
steven caethoven,2002.0,21.0,13.0,2253.0,0.0,2.0
steven caethoven,2001.0,0.0,13.0,1879.0,0.0,0.0
steven caethoven,2000.0,0.0,2.0,350.0,0.0,0.0
steven caethoven,1999.0,75.0,1.0,126.0,1.0,1.0
timon seubert,2012.0,22.0,55.0,9300.0,0.0,0.0
timon seubert,2011.0,70.0,52.0,8370.0,0.0,0.0
timon seubert,2010.0,28.0,47.0,6818.0,0.0,1.0
timon seubert,2009.0,3.0,27.0,3445.0,0.0,2.0
timon seubert,2008.0,0.0,13.0,1649.0,0.0,0.0
timon seubert,2007.0,0.0,11.0,1467.0,0.0,0.0
timon seubert,2006.0,0.0,4.0,523.0,0.0,0.0
yonathan monsalve,2019.0,21.0,33.0,4430.0,1.0,2.0
yonathan monsalve,2018.0,83.0,74.0,9867.0,1.0,2.0
yonathan monsalve,2017.0,251.0,51.0,7446.0,4.0,12.0
yonathan monsalve,2016.0,93.0,35.0,5087.0,2.0,10.0
yonathan monsalve,2015.0,85.0,44.0,6686.0,1.0,2.0
yonathan monsalve,2014.0,88.0,74.0,11278.0,1.0,5.0
yonathan monsalve,2013.0,53.0,58.0,8352.0,0.0,1.0
yonathan monsalve,2012.0,113.0,38.0,5373.0,0.0,0.0
yonathan monsalve,2011.0,194.0,49.0,7742.0,2.0,2.0
yonathan monsalve,2010.0,57.0,35.0,4809.0,3.0,7.0
yonathan monsalve,2009.0,42.0,20.0,2501.0,2.0,9.0
yonathan monsalve,2008.0,4.0,26.0,3510.0,0.0,2.0
yonathan monsalve,2007.0,0.0,1.0,134.0,0.0,0.0
elio aggiano,2007.0,60.0,68.0,10568.0,0.0,1.0
elio aggiano,2006.0,43.0,42.0,6281.0,1.0,2.0
elio aggiano,2005.0,79.0,26.0,4892.0,1.0,3.0
elio aggiano,2004.0,67.0,37.0,5813.0,0.0,0.0
elio aggiano,2003.0,88.0,36.0,5941.0,1.0,5.0
elio aggiano,2002.0,177.0,61.0,9340.0,3.0,3.0
elio aggiano,2001.0,62.0,39.0,5750.0,0.0,1.0
elio aggiano,2000.0,148.0,43.0,7094.0,0.0,2.0
elio aggiano,1999.0,95.0,38.0,6102.0,1.0,1.0
elio aggiano,1998.0,214.0,40.0,7015.0,1.0,1.0
elio aggiano,1997.0,222.0,47.0,8001.0,0.0,3.0
elio aggiano,1996.0,18.0,1.0,193.0,0.0,0.0
elio aggiano,1990.0,36.0,1.0,128.0,0.0,0.0
joris nieuwenhuis,2022.0,33.0,23.0,3840.0,0.0,0.0
joris nieuwenhuis,2021.0,58.0,57.0,9085.0,0.0,0.0
joris nieuwenhuis,2020.0,100.0,29.0,4715.0,0.0,1.0
joris nieuwenhuis,2019.0,164.0,38.0,6233.0,0.0,1.0
joris nieuwenhuis,2018.0,16.0,13.0,1820.0,0.0,0.0
joris nieuwenhuis,2017.0,1.0,25.0,3414.0,0.0,0.0
joris nieuwenhuis,2016.0,0.0,30.0,4133.0,0.0,0.0
joris nieuwenhuis,2015.0,0.0,19.0,2830.0,0.0,0.0
joris nieuwenhuis,2014.0,29.0,9.0,887.0,0.0,0.0
joris nieuwenhuis,2013.0,0.0,7.0,699.0,0.0,0.0
georg preidler,2019.0,0.0,3.0,492.0,0.0,0.0
georg preidler,2018.0,56.0,71.0,11421.0,0.0,0.0
georg preidler,2017.0,81.0,58.0,8744.0,1.0,1.0
georg preidler,2016.0,198.0,90.0,13951.0,0.0,1.0
georg preidler,2015.0,166.0,87.0,13158.0,1.0,1.0
georg preidler,2014.0,138.0,74.0,11540.0,0.0,0.0
georg preidler,2013.0,122.0,77.0,11818.0,0.0,2.0
georg preidler,2012.0,139.0,58.0,9025.0,0.0,1.0
georg preidler,2011.0,21.0,39.0,5264.0,1.0,1.0
georg preidler,2010.0,0.0,18.0,2412.0,0.0,0.0
georg preidler,2008.0,5.0,4.0,423.0,0.0,0.0
georg preidler,2007.0,13.0,3.0,304.0,0.0,0.0
tom steels,2008.0,5.0,36.0,5766.0,0.0,0.0
tom steels,2007.0,38.0,38.0,6251.0,0.0,0.0
tom steels,2006.0,84.0,43.0,7123.0,0.0,0.0
tom steels,2005.0,280.0,61.0,9446.0,4.0,6.0
tom steels,2004.0,200.0,49.0,7505.0,5.0,8.0
tom steels,2003.0,136.0,55.0,8891.0,3.0,5.0
tom steels,2002.0,369.5,67.0,10279.0,3.0,7.0
tom steels,2001.0,169.0,44.0,6607.0,3.0,6.0
tom steels,2000.0,442.0,48.0,7421.0,5.0,6.0
tom steels,1999.0,1213.0,73.0,12136.0,8.0,12.0
tom steels,1998.0,864.0,62.0,10642.0,10.0,12.0
tom steels,1997.0,733.0,51.0,8371.0,10.0,14.0
tom steels,1996.0,1238.0,48.0,8722.0,7.0,18.0
tom steels,1995.0,469.0,29.0,4919.0,4.0,12.0
tom steels,1994.0,116.0,9.0,1484.0,1.0,5.0
tom steels,1989.0,100.0,2.0,123.0,1.0,1.0
jean zen,2011.0,0.0,3.0,419.0,0.0,0.0
jean zen,2010.0,0.0,23.0,3287.0,0.0,0.0
jean zen,2009.0,30.0,28.0,4578.0,0.0,0.0
jean zen,2008.0,2.0,21.0,3080.0,0.0,0.0
jean zen,2007.0,2.0,31.0,4929.0,0.0,0.0
jean zen,2006.0,20.0,18.0,2472.0,2.0,2.0
jean zen,2005.0,10.0,13.0,1525.0,0.0,3.0
jean zen,2004.0,0.0,6.0,907.0,0.0,0.0
jean zen,2003.0,15.0,19.0,2205.0,2.0,2.0
jean zen,2002.0,1.0,8.0,1182.0,0.0,1.0
jean zen,2001.0,0.0,1.0,0.0,0.0,0.0
guy sagiv,2022.0,5.0,11.0,1501.0,0.0,0.0
guy sagiv,2021.0,12.0,49.0,7249.0,0.0,1.0
guy sagiv,2020.0,47.0,48.0,7357.0,1.0,2.0
guy sagiv,2019.0,40.0,72.0,10771.0,1.0,1.0
guy sagiv,2018.0,45.0,67.0,9997.0,0.0,1.0
guy sagiv,2017.0,20.0,61.0,9147.0,1.0,1.0
guy sagiv,2016.0,15.0,35.0,4536.0,1.0,1.0
guy sagiv,2015.0,15.0,6.0,640.0,1.0,1.0
guy sagiv,2014.0,0.0,8.0,938.0,0.0,0.0
guy sagiv,2013.0,0.0,2.0,150.0,0.0,0.0
guy sagiv,2012.0,0.0,13.0,1277.0,0.0,0.0
sebastian langeveld,2022.0,20.0,10.0,1721.0,0.0,0.0
sebastian langeveld,2021.0,70.0,54.0,8609.0,0.0,1.0
sebastian langeveld,2020.0,15.0,17.0,2471.0,0.0,0.0
sebastian langeveld,2019.0,271.0,75.0,11751.0,0.0,3.0
sebastian langeveld,2018.0,87.0,77.0,11787.0,0.0,0.0
sebastian langeveld,2017.0,260.0,57.0,9584.0,0.0,1.0
sebastian langeveld,2016.0,152.0,65.0,10464.0,0.0,1.0
sebastian langeveld,2015.0,93.0,60.0,9855.0,0.0,0.0
sebastian langeveld,2014.0,332.0,68.0,11338.0,1.0,2.0
sebastian langeveld,2013.0,289.0,44.0,7434.0,0.0,1.0
sebastian langeveld,2012.0,244.0,84.0,13268.0,0.0,0.0
sebastian langeveld,2011.0,416.0,52.0,8276.0,1.0,1.0
sebastian langeveld,2010.0,285.0,85.0,13781.0,0.0,3.0
sebastian langeveld,2009.0,617.0,70.0,11481.0,3.0,8.0
sebastian langeveld,2008.0,311.0,71.0,11636.0,0.0,2.0
sebastian langeveld,2007.0,244.0,76.0,11073.0,1.0,4.0
sebastian langeveld,2006.0,184.0,52.0,8752.0,1.0,2.0
sebastian langeveld,2005.0,25.0,29.0,4416.0,1.0,4.0
sebastian langeveld,2004.0,8.0,15.0,2362.0,1.0,1.0
sebastian langeveld,2003.0,320.0,13.0,1207.0,1.0,4.0
kilian patour,2009.0,49.0,48.0,6770.0,0.0,0.0
kilian patour,2008.0,15.0,44.0,6386.0,0.0,1.0
kilian patour,2007.0,24.0,52.0,7332.0,0.0,0.0
kilian patour,2006.0,36.0,46.0,6523.0,0.0,0.0
kilian patour,2005.0,20.0,40.0,5658.0,0.0,0.0
kilian patour,2004.0,24.0,39.0,4208.0,1.0,2.0
kilian patour,2003.0,32.0,30.0,3790.0,2.0,5.0
kilian patour,2002.0,2.0,19.0,2991.0,0.0,0.0
kilian patour,2001.0,0.0,1.0,173.0,0.0,0.0
kilian patour,2000.0,13.0,3.0,152.0,0.0,0.0
andreas dietziker,2012.0,45.0,57.0,8803.0,0.0,0.0
andreas dietziker,2011.0,66.0,61.0,8682.0,0.0,0.0
andreas dietziker,2010.0,77.0,53.0,8094.0,0.0,1.0
andreas dietziker,2009.0,102.0,53.0,8492.0,0.0,0.0
andreas dietziker,2008.0,192.0,67.0,10393.0,0.0,2.0
andreas dietziker,2007.0,130.0,44.0,7028.0,2.0,2.0
andreas dietziker,2006.0,7.0,47.0,7111.0,0.0,0.0
andreas dietziker,2005.0,69.0,52.0,8246.0,0.0,1.0
andreas dietziker,2004.0,48.0,23.0,3164.0,0.0,2.0
andreas dietziker,2003.0,41.0,22.0,2830.0,2.0,2.0
andreas dietziker,2002.0,0.0,6.0,681.0,0.0,0.0
andreas dietziker,2001.0,0.0,6.0,771.0,0.0,0.0
andreas dietziker,2000.0,26.0,3.0,152.0,1.0,1.0
marco velo,2010.0,50.0,72.0,11256.0,0.0,0.0
marco velo,2009.0,98.0,91.0,14195.0,0.0,0.0
marco velo,2008.0,105.0,99.0,16129.0,0.0,0.0
marco velo,2007.0,72.0,68.0,11247.0,0.0,0.0
marco velo,2006.0,117.0,82.0,13789.0,0.0,1.0
marco velo,2005.0,289.0,86.0,14529.0,0.0,3.0
marco velo,2004.0,119.0,70.0,11416.0,0.0,1.0
marco velo,2003.0,170.0,66.0,9957.0,0.0,0.0
marco velo,2002.0,111.22000002861023,82.0,11871.0,0.0,0.0
marco velo,2001.0,256.0,49.0,7395.0,0.0,1.0
marco velo,2000.0,258.0,62.0,10330.0,1.0,3.0
marco velo,1999.0,757.0,59.0,10075.0,3.0,5.0
marco velo,1998.0,795.0,70.0,10764.0,4.0,8.0
marco velo,1997.0,131.0,24.0,3687.0,1.0,1.0
marco velo,1996.0,50.0,18.0,3217.0,0.0,0.0
filippo baggio,2014.0,19.0,32.0,4099.0,0.0,1.0
filippo baggio,2013.0,58.0,49.0,6752.0,0.0,5.0
filippo baggio,2012.0,87.0,38.0,5782.0,0.0,2.0
filippo baggio,2011.0,37.0,31.0,4971.0,0.0,0.0
filippo baggio,2010.0,31.0,44.0,6754.0,0.0,0.0
filippo baggio,2009.0,15.0,18.0,2656.0,1.0,1.0
filippo baggio,2008.0,10.0,6.0,829.0,0.0,1.0
filippo baggio,2006.0,0.0,2.0,118.0,0.0,0.0
gorazd stangelj,2011.0,100.0,57.0,9214.0,0.0,0.0
gorazd stangelj,2010.0,106.0,68.0,10549.0,1.0,1.0
gorazd stangelj,2009.0,136.0,51.0,9086.0,0.0,0.0
gorazd stangelj,2008.0,171.0,49.0,7687.0,0.0,0.0
gorazd stangelj,2007.0,192.0,84.0,13652.0,0.0,0.0
gorazd stangelj,2006.0,120.0,71.0,11607.0,0.0,1.0
gorazd stangelj,2005.0,238.0,82.0,13902.0,0.0,0.0
gorazd stangelj,2004.0,81.0,57.0,9254.0,0.0,0.0
gorazd stangelj,2003.0,101.0,38.0,6009.0,0.0,0.0
gorazd stangelj,2002.0,88.0,55.0,8748.0,0.0,0.0
gorazd stangelj,2001.0,216.0,55.0,8880.0,1.0,1.0
gorazd stangelj,2000.0,642.0,49.0,8635.0,3.0,3.0
gorazd stangelj,1999.0,140.0,31.0,5092.0,0.0,1.0
gorazd stangelj,1998.0,152.0,18.0,1604.0,3.0,8.0
gorazd stangelj,1997.0,14.0,2.0,203.0,0.0,0.0
gorazd stangelj,1996.0,15.0,1.0,156.0,1.0,1.0
gorazd stangelj,1995.0,14.0,1.0,0.0,0.0,1.0
gorazd stangelj,1994.0,10.0,1.0,42.0,0.0,0.0
gorazd stangelj,1993.0,19.0,2.0,4.0,1.0,2.0
gorazd stangelj,1991.0,150.0,1.0,0.0,1.0,1.0
gorazd stangelj,1990.0,0.0,1.0,128.0,0.0,0.0
lawson craddock,2022.0,11.0,16.0,2662.0,0.0,0.0
lawson craddock,2021.0,132.0,58.0,8903.0,1.0,1.0
lawson craddock,2020.0,46.0,33.0,5094.0,0.0,0.0
lawson craddock,2019.0,361.0,75.0,10990.0,0.0,3.0
lawson craddock,2018.0,139.0,66.0,9710.0,0.0,1.0
lawson craddock,2017.0,15.0,44.0,5659.0,0.0,0.0
lawson craddock,2016.0,308.0,65.0,10085.0,0.0,0.0
lawson craddock,2015.0,91.0,69.0,10485.0,0.0,1.0
lawson craddock,2014.0,122.0,67.0,9582.0,0.0,2.0
lawson craddock,2013.0,140.0,48.0,6463.0,1.0,2.0
lawson craddock,2012.0,20.0,33.0,4309.0,1.0,2.0
lawson craddock,2011.0,26.0,28.0,3613.0,2.0,5.0
lawson craddock,2010.0,591.0,22.0,1861.0,7.0,14.0
lawson craddock,2009.0,184.0,22.0,1937.0,1.0,4.0
etienne tortelier,2017.0,2.0,9.0,1267.0,0.0,1.0
etienne tortelier,2015.0,0.0,18.0,2813.0,0.0,0.0
etienne tortelier,2013.0,6.0,51.0,7599.0,0.0,0.0
etienne tortelier,2012.0,5.0,45.0,6802.0,0.0,0.0
etienne tortelier,2011.0,11.0,20.0,3144.0,0.0,0.0
etienne tortelier,2010.0,1.0,15.0,2558.0,0.0,1.0
etienne tortelier,2008.0,7.0,6.0,613.0,0.0,0.0
jens debusschere,2022.0,5.0,11.0,1771.0,0.0,0.0
jens debusschere,2021.0,89.0,52.0,8540.0,0.0,0.0
jens debusschere,2020.0,9.0,50.0,8371.0,0.0,0.0
jens debusschere,2019.0,304.0,96.0,15402.0,0.0,0.0
jens debusschere,2018.0,466.0,79.0,13194.0,1.0,1.0
jens debusschere,2017.0,320.0,72.0,11687.0,2.0,5.0
jens debusschere,2016.0,460.0,76.0,12494.0,1.0,5.0
jens debusschere,2015.0,745.0,95.0,15875.0,4.0,9.0
jens debusschere,2014.0,545.0,91.0,14490.0,3.0,10.0
jens debusschere,2013.0,428.0,74.0,11981.0,4.0,7.0
jens debusschere,2012.0,62.0,80.0,12724.0,0.0,0.0
jens debusschere,2011.0,64.0,71.0,11528.0,0.0,1.0
jens debusschere,2010.0,31.0,32.0,5459.0,0.0,3.0
jens debusschere,2009.0,0.0,23.0,3500.0,0.0,0.0
jens debusschere,2008.0,3.0,4.0,640.0,0.0,0.0
jens debusschere,2007.0,417.0,19.0,1962.0,4.0,7.0
jens debusschere,2006.0,40.0,12.0,1178.0,0.0,1.0
joonas henttala,2022.0,0.0,2.0,341.0,0.0,0.0
joonas henttala,2021.0,15.0,32.0,4144.0,1.0,1.0
joonas henttala,2020.0,7.0,26.0,3761.0,0.0,1.0
joonas henttala,2019.0,13.0,39.0,5726.0,0.0,0.0
joonas henttala,2018.0,11.0,35.0,5298.0,0.0,0.0
joonas henttala,2017.0,15.0,61.0,9548.0,0.0,0.0
joonas henttala,2016.0,5.0,59.0,9410.0,0.0,0.0
joonas henttala,2015.0,5.0,62.0,9551.0,0.0,0.0
joonas henttala,2014.0,10.0,63.0,8746.0,0.0,1.0
joonas henttala,2013.0,0.0,56.0,7523.0,0.0,0.0
joonas henttala,2012.0,4.0,6.0,1138.0,0.0,0.0
joonas henttala,2011.0,0.0,2.0,374.0,0.0,0.0
joonas henttala,2010.0,0.0,1.0,178.0,0.0,0.0
joonas henttala,2009.0,20.0,1.0,0.0,1.0,1.0
joonas henttala,2008.0,0.0,2.0,146.0,0.0,0.0
andreas kron,2022.0,73.0,11.0,1837.0,0.0,0.0
andreas kron,2021.0,261.0,57.0,8361.0,2.0,2.0
andreas kron,2020.0,158.0,27.0,4496.0,1.0,2.0
andreas kron,2019.0,142.0,46.0,6319.0,1.0,3.0
andreas kron,2018.0,25.0,20.0,2820.0,1.0,1.0
andreas kron,2017.0,5.0,20.0,2951.0,0.0,0.0
andreas kron,2016.0,472.0,21.0,2164.0,3.0,4.0
andreas kron,2015.0,25.0,7.0,674.0,0.0,0.0
nicolas lefrancois,2016.0,0.0,24.0,3492.0,0.0,0.0
nicolas lefrancois,2015.0,0.0,40.0,5684.0,0.0,0.0
nicolas lefrancois,2014.0,0.0,49.0,6937.0,0.0,0.0
nicolas lefrancois,2013.0,2.0,8.0,797.0,0.0,1.0
alessandro maserati,2010.0,20.0,34.0,5144.0,0.0,0.0
alessandro maserati,2009.0,32.0,35.0,5349.0,0.0,0.0
alessandro maserati,2008.0,47.0,17.0,2305.0,0.0,1.0
alessandro maserati,2007.0,19.0,38.0,6331.0,0.0,0.0
alessandro maserati,2006.0,24.0,37.0,5574.0,0.0,0.0
alessandro maserati,2005.0,0.0,30.0,4901.0,0.0,0.0
alessandro maserati,2004.0,2.0,7.0,958.0,0.0,0.0
alessandro maserati,2003.0,0.0,1.0,151.0,0.0,0.0
alessandro maserati,2001.0,0.0,1.0,162.0,0.0,0.0
ben o connor,2022.0,215.0,16.0,2556.0,1.0,1.0
ben o connor,2021.0,863.0,68.0,10392.0,1.0,3.0
ben o connor,2020.0,234.0,52.0,8096.0,2.0,3.0
ben o connor,2019.0,173.0,80.0,12312.0,0.0,1.0
ben o connor,2018.0,227.0,64.0,9939.0,1.0,1.0
ben o connor,2017.0,146.0,61.0,9118.0,1.0,1.0
ben o connor,2016.0,95.0,35.0,4886.0,2.0,6.0
ben o connor,2015.0,16.0,21.0,2896.0,0.0,0.0
tosh van der sande,2022.0,20.0,12.0,2136.0,0.0,0.0
tosh van der sande,2021.0,511.0,65.0,10745.0,0.0,5.0
tosh van der sande,2020.0,69.0,50.0,8251.0,0.0,0.0
tosh van der sande,2019.0,327.0,82.0,12676.0,1.0,4.0
tosh van der sande,2018.0,93.0,91.0,14380.0,0.0,0.0
tosh van der sande,2017.0,251.0,76.0,12586.0,0.0,4.0
tosh van der sande,2016.0,221.0,96.0,14873.0,1.0,3.0
tosh van der sande,2015.0,273.0,86.0,13574.0,0.0,3.0
tosh van der sande,2014.0,186.0,95.0,14736.0,0.0,1.0
tosh van der sande,2013.0,78.0,86.0,13128.0,0.0,0.0
tosh van der sande,2012.0,90.0,65.0,10800.0,0.0,2.0
tosh van der sande,2011.0,66.0,37.0,5463.0,3.0,6.0
tosh van der sande,2010.0,1.0,16.0,2655.0,0.0,1.0
tosh van der sande,2009.0,0.0,9.0,1467.0,0.0,0.0
tosh van der sande,2008.0,352.0,17.0,1854.0,4.0,7.0
tosh van der sande,2007.0,48.0,13.0,1177.0,0.0,0.0
alex kirsch,2022.0,62.0,24.0,4001.0,0.0,0.0
alex kirsch,2021.0,54.0,69.0,10459.0,0.0,1.0
alex kirsch,2020.0,80.0,48.0,7491.0,0.0,1.0
alex kirsch,2019.0,88.0,79.0,12144.0,0.0,0.0
alex kirsch,2018.0,165.0,74.0,11529.0,0.0,4.0
alex kirsch,2017.0,191.0,65.0,10081.0,0.0,4.0
alex kirsch,2016.0,143.0,53.0,7629.0,0.0,4.0
alex kirsch,2015.0,11.0,55.0,8049.0,0.0,0.0
alex kirsch,2014.0,38.0,66.0,9702.0,0.0,7.0
alex kirsch,2013.0,30.0,63.0,8614.0,0.0,1.0
alex kirsch,2012.0,5.0,46.0,5607.0,0.0,1.0
alex kirsch,2011.0,4.0,3.0,335.0,0.0,0.0
alex kirsch,2010.0,101.0,25.0,2287.0,0.0,2.0
alex kirsch,2009.0,14.0,24.0,2120.0,0.0,1.0
matteo rabottini,2022.0,0.0,6.0,674.0,0.0,0.0
matteo rabottini,2021.0,0.0,6.0,709.0,0.0,0.0
matteo rabottini,2019.0,0.0,21.0,3145.0,0.0,0.0
matteo rabottini,2018.0,11.0,31.0,4371.0,0.0,1.0
matteo rabottini,2017.0,16.0,42.0,6647.0,0.0,1.0
matteo rabottini,2016.0,11.0,30.0,4190.0,0.0,0.0
matteo rabottini,2014.0,352.0,56.0,8943.0,0.0,5.0
matteo rabottini,2013.0,139.0,64.0,10562.0,0.0,0.0
matteo rabottini,2012.0,352.0,74.0,11959.0,1.0,5.0
matteo rabottini,2011.0,54.0,54.0,8420.0,1.0,1.0
matteo rabottini,2010.0,6.0,24.0,3643.0,1.0,1.0
matteo rabottini,2009.0,6.0,7.0,1148.0,0.0,1.0
attilio viviani,2021.0,45.0,71.0,11617.0,0.0,0.0
attilio viviani,2020.0,56.0,32.0,4783.0,1.0,2.0
attilio viviani,2019.0,87.0,20.0,3116.0,1.0,1.0
attilio viviani,2018.0,27.0,41.0,5293.0,0.0,1.0
attilio viviani,2017.0,1.0,10.0,1259.0,0.0,0.0
attilio viviani,2014.0,8.0,4.0,394.0,0.0,0.0
attilio viviani,2013.0,24.0,3.0,319.0,0.0,0.0
lawrence warbasse,2022.0,18.0,19.0,3121.0,0.0,0.0
lawrence warbasse,2021.0,71.0,67.0,10817.0,0.0,0.0
lawrence warbasse,2020.0,167.0,47.0,7632.0,0.0,0.0
lawrence warbasse,2019.0,142.0,81.0,13023.0,0.0,0.0
lawrence warbasse,2018.0,104.0,51.0,8405.0,0.0,0.0
lawrence warbasse,2017.0,156.0,55.0,8367.0,2.0,2.0
