Race_Name,Name,Season,Age,Rank,Team_Name,UCI
amstel-gold-race,jerome-coppel,2016,29,DNF,iam-cycling-2016,0
amstel-gold-race,stefan-denifl,2016,28, DNF ,iam-cycling-2016,0
amstel-gold-race,stef-clement,2016,33,DNF,iam-cycling-2016,0
amstel-gold-race,rory-sutherland,2016,34,DNF,movistar-team-20162,0
amstel-gold-race,ruben-fernandez,2016,25,DNF,movistar-team-20162,0
amstel-gold-race,pim-ligthart,2016,27,DNF,lotto-soudal-2016,0
amstel-gold-race,marcel-sieberg,2016,33,DNF,lotto-soudal-2016,0
amstel-gold-race,tiesj-benoot,2016,22,DNF,lotto-soudal-2016,0
amstel-gold-race,johnny-hoogerland,2016,32,DNF,roompot-oranje-peloton-2016,0
amstel-gold-race,sjoerd-van-ginneken,2016,23,DNF,roompot-oranje-peloton-2016,0
amstel-gold-race,yuri-trofimov,2016,32,DNF,tinkoff-2016,0
amstel-gold-race,jay-mccarthy,2016,23,DNF,tinkoff-2016,0
amstel-gold-race,evgeni-petrov,2016,37,DNF,tinkoff-2016,0
amstel-gold-race,luca-sterbini,2016,23,DNF,bardiani-csf-2016,0
amstel-gold-race,nicola-boem,2016,26,DNF,bardiani-csf-2016,0
amstel-gold-race,simone-andreetta,2016,22,DNF,bardiani-csf-2016,0
amstel-gold-race,nicola-ruffoni,2016,25,DNF,bardiani-csf-2016,0
amstel-gold-race,alessandro-tonelli,2016,23,DNF,bardiani-csf-2016,0
amstel-gold-race,nathan-brown,2016,24,DNF,cannondale-pro-cycling-team-2016,0
paris-roubaix,dylan-van-baarle,2022,29,1,ineos-grenadiers-2022,500
paris-roubaix,wout-van-aert,2022,27,2,team-jumbo-visma-2022,400
paris-roubaix,stefan-kung,2022,28,3,groupama-fdj-2022,325
paris-roubaix,tom-devriendt,2022,30,4,intermarche-wanty-gobert-materiaux-2022,275
paris-roubaix,matej-mohoric,2022,27,5,bahrain-victorious-2022,225
paris-roubaix,adrien-petit,2022,31,6,intermarche-wanty-gobert-materiaux-2022,175
paris-roubaix,jasper-stuyven,2022,30,7,trek-segafredo-2022,150
paris-roubaix,laurent-pichon,2022,35,8,team-arkea-samsic-2022,125
paris-roubaix,mathieu-van-der-poel,2022,27,9,alpecin-fenix-2022,100
paris-roubaix,yves-lampaert,2022,31,10,quick-step-alpha-vinyl-2022,85
paris-roubaix,ben-turner,2022,22,11,ineos-grenadiers-2022,70
paris-roubaix,alexander-kristoff,2022,34,12,intermarche-wanty-gobert-materiaux-2022,60
paris-roubaix,florian-senechal,2022,28,13,quick-step-alpha-vinyl-2022,50
paris-roubaix,jordi-meeus,2022,23,14,bora-hansgrohe-2022,40
paris-roubaix,matis-louvel,2022,22,15,team-arkea-samsic-2022,35
paris-roubaix,taco-van-der-hoorn,2022,28,16,intermarche-wanty-gobert-materiaux-2022,30
paris-roubaix,greg-van-avermaet,2022,36,17,ag2r-citroen-team-2022,30
paris-roubaix,john-degenkolb,2022,33,18,team-dsm-2022,30
paris-roubaix,andrea-pasqualon,2022,34,19,intermarche-wanty-gobert-materiaux-2022,30
paris-roubaix,mike-teunissen,2022,29,20,team-jumbo-visma-2022,30
paris-roubaix,stefan-bissegger,2022,23,21,ef-education-easypost-2022,20
paris-roubaix,nils-politt,2022,28,22,bora-hansgrohe-2022,20
paris-roubaix,baptiste-planckaert,2022,33,23,intermarche-wanty-gobert-materiaux-2022,20
paris-roubaix,dries-van-gestel,2022,27,24,team-totalenergies-2022,20
paris-roubaix,ivan-garcia-cortina,2022,26,25,movistar-team-2022,20
paris-roubaix,guillaume-van-keirsbulck,2022,31,26,alpecin-fenix-2022,20
paris-roubaix,anders-skaarseth,2022,26,27,uno-x-pro-cycling-team-2022,20
paris-roubaix,olivier-le-gac,2022,28,28,groupama-fdj-2022,20
paris-roubaix,mathias-norsgaard,2022,24,29,movistar-team-2022,20
paris-roubaix,philippe-gilbert,2022,39,30,lotto-soudal-2022,20
paris-roubaix,connor-swift,2022,26,31,team-arkea-samsic-2022,10
paris-roubaix,ludovic-robeet,2022,27,32,bingoal-pauwels-sauzen-wb-2022,10
paris-roubaix,ward-vanhoof,2022,22,33,sport-vlaanderen-baloise-2022,10
paris-roubaix,valentin-madouas,2022,25,34,groupama-fdj-2022,10
paris-roubaix,filippo-ganna,2022,25,35,ineos-grenadiers-2022,10
paris-roubaix,jenthe-biermans,2022,26,36,israel-premier-tech-2022,10
paris-roubaix,nathan-van-hooydonck,2022,26,37,team-jumbo-visma-2022,10
paris-roubaix,edvald-boasson-hagen,2022,34,38,team-totalenergies-2022,10
paris-roubaix,joris-nieuwenhuis,2022,26,39,team-dsm-2022,10
paris-roubaix,tim-merlier,2022,29,40,alpecin-fenix-2022,10
paris-roubaix,davide-ballerini,2022,27,41,quick-step-alpha-vinyl-2022,10
paris-roubaix,lewis-askey,2022,20,42,groupama-fdj-2022,10
paris-roubaix,matteo-trentin,2022,32,43,uae-team-emirates-2022,10
paris-roubaix,kasper-asgreen,2022,27,44,quick-step-alpha-vinyl-2022,10
paris-roubaix,zdenek-stybar,2022,36,45,quick-step-alpha-vinyl-2022,10
paris-roubaix,stanislaw-aniolkowski,2022,25,46,bingoal-pauwels-sauzen-wb-2022,10
paris-roubaix,luke-durbridge,2022,31,47,team-bikeexchange-jayco-2022,10
paris-roubaix,max-kanter,2022,24,48,movistar-team-2022,10
paris-roubaix,sebastian-langeveld,2022,37,49,ef-education-easypost-2022,10
paris-roubaix,niki-terpstra,2022,37,50,team-totalenergies-2022,10
paris-roubaix,nikias-arndt,2022,30,51,team-dsm-2022,5
paris-roubaix,owain-doull,2022,28,52,ef-education-easypost-2022,5
paris-roubaix,julien-morice,2022,30,53,b-b-hotels-ktm-2022,5
paris-roubaix,oliver-naesen,2022,31,54,ag2r-citroen-team-2022,5
paris-roubaix,oier-lazkano,2022,22,55,movistar-team-2022,5
paris-roubaix,kevin-van-melsen,2022,35,56,intermarche-wanty-gobert-materiaux-2022,3
paris-roubaix,jannik-steimle,2022,26,57,quick-step-alpha-vinyl-2022,3
paris-roubaix,gianni-vermeersch,2022,29,58,alpecin-fenix-2022,3
paris-roubaix,cedric-beullens,2022,25,59,lotto-soudal-2022,3
paris-roubaix,roger-kluge,2022,36,60,lotto-soudal-2022,3
paris-roubaix,brent-van-moer,2022,24,61,lotto-soudal-2022,0
paris-roubaix,guillaume-boivin,2022,32,62,israel-premier-tech-2022,0
paris-roubaix,silvan-dillier,2022,31,63,alpecin-fenix-2022,0
paris-roubaix,jens-reynders,2022,23,64,sport-vlaanderen-baloise-2022,0
paris-roubaix,alexis-renard,2022,22,65,cofidis-2022,0
paris-roubaix,cyril-lemoine,2022,39,66,b-b-hotels-ktm-2022,0
paris-roubaix,eddy-fine,2022,24,67,cofidis-2022,0
paris-roubaix,senne-leysen,2022,26,68,alpecin-fenix-2022,0
paris-roubaix,erik-nordsaeter-resell,2022,25,69,uno-x-pro-cycling-team-2022,0
paris-roubaix,alexandre-delettre,2022,24,70,cofidis-2022,0
paris-roubaix,vegard-stake-laengen,2022,33,71,uae-team-emirates-2022,0
paris-roubaix,daniel-oss,2022,35,72,team-totalenergies-2022,0
paris-roubaix,bram-welten,2022,25,73,groupama-fdj-2022,0
paris-roubaix,jonas-rutsch,2022,24,74,ef-education-easypost-2022,0
paris-roubaix,piet-allegaert,2022,27,75,cofidis-2022,0
paris-roubaix,jasha-sutterlin,2022,29,76,bahrain-victorious-2022,0
paris-roubaix,michal-kwiatkowski,2022,31,77,ineos-grenadiers-2022,0
paris-roubaix,jens-keukeleire,2022,33,78,ef-education-easypost-2022,0
paris-roubaix,karl-patrick-lauk,2022,25,79,bingoal-pauwels-sauzen-wb-2022,0
paris-roubaix,benjamin-declercq,2022,28,80,team-arkea-samsic-2022,0
paris-roubaix,reto-hollenstein,2022,36,81,israel-premier-tech-2022,0
paris-roubaix,edoardo-affini,2022,25,82,team-jumbo-visma-2022,0
paris-roubaix,luca-mozzato,2022,24,83,b-b-hotels-ktm-2022,0
paris-roubaix,casper-pedersen,2022,26,84,team-dsm-2022,0
paris-roubaix,jonas-koch,2022,28,85,bora-hansgrohe-2022,0
paris-roubaix,jack-bauer,2022,37,86,team-bikeexchange-jayco-2022,0
paris-roubaix,maciej-bodnar,2022,37,87,team-totalenergies-2022,0
paris-roubaix,sander-de-pestel,2022,23,88,sport-vlaanderen-baloise-2022,0
paris-roubaix,arjen-livyns,2022,27,89,bingoal-pauwels-sauzen-wb-2022,0
paris-roubaix,rudy-barbier,2022,29,90,israel-premier-tech-2022,0
paris-roubaix,pierre-barbier,2022,24,91,b-b-hotels-ktm-2022,0
paris-roubaix,milan-menten,2022,25,92,bingoal-pauwels-sauzen-wb-2022,0
paris-roubaix,lasse-norman-leth,2022,30,93,uno-x-pro-cycling-team-2022,0
paris-roubaix,cameron-wurf,2022,38,94,ineos-grenadiers-2022,0
paris-roubaix,antoine-raugel,2022,23,95,ag2r-citroen-team-2022,0
paris-roubaix,lukasz-wisniowski,2022,30,96,ef-education-easypost-2022,0
paris-roubaix,manuele-boaro,2022,35,97,astana-qazaqstan-team-2022,0
paris-roubaix,gijs-van-hoecke,2022,30,98,ag2r-citroen-team-2022,0
paris-roubaix,alfred-wright,2022,22,99,bahrain-victorious-2022,0
paris-roubaix,yevgeniy-fedorov,2022,22,100,astana-qazaqstan-team-2022,0
paris-roubaix,dmitriy-gruzdev,2022,36,101,astana-qazaqstan-team-2022,0
paris-roubaix,luke-rowe,2022,32,102,ineos-grenadiers-2022,0
paris-roubaix,timo-roosen,2022,29,103,team-jumbo-visma-2022,0
paris-roubaix,mick-van-dijke,2022,22,104,team-jumbo-visma-2022,0
paris-roubaix,alexandre-balmer,2022,21,105,team-bikeexchange-jayco-2022,0
paris-roubaix,juan-sebastian-molano,2022,27,106,uae-team-emirates-2022,0
paris-roubaix,szymon-sajnok,2022,24,107,cofidis-2022,0
paris-roubaix,geoffrey-soupe,2022,34,OTL,team-totalenergies-2022,0
paris-roubaix,fabian-lienhard,2022,28,OTL,groupama-fdj-2022,0
paris-roubaix,jan-maas,2022,26,OTL,team-bikeexchange-jayco-2022,0
paris-roubaix,nico-denz,2022,28,OTL,team-dsm-2022,0
paris-roubaix,magnus-sheffield,2022,19,OTL,ineos-grenadiers-2022,0
paris-roubaix,kristoffer-halvorsen,2022,26,OTL,uno-x-pro-cycling-team-2022,0
paris-roubaix,christophe-noppe,2022,27,OTL,team-arkea-samsic-2022,0
paris-roubaix,victor-campenaerts,2022,30,OTL,lotto-soudal-2022,0
paris-roubaix,timothy-dupont,2022,34,OTL,bingoal-pauwels-sauzen-wb-2022,0
paris-roubaix,jeremy-lecroq,2022,27,OTL,b-b-hotels-ktm-2022,0
paris-roubaix,alexys-brunel,2022,23,OTL,uae-team-emirates-2022,0
paris-roubaix,bas-tietema,2022,27,OTL,bingoal-pauwels-sauzen-wb-2022,0
paris-roubaix,stan-dewulf,2022,24,DNF,ag2r-citroen-team-2022,0
paris-roubaix,michael-schar,2022,35,DNF,ag2r-citroen-team-2022,0
paris-roubaix,damien-touze,2022,25,DNF,ag2r-citroen-team-2022,0
paris-roubaix,julien-vermote,2022,32,DNF,alpecin-fenix-2022,0
paris-roubaix,amaury-capiot,2022,28,DNF,team-arkea-samsic-2022,0
paris-roubaix,clement-russo,2022,27,DNF,team-arkea-samsic-2022,0
paris-roubaix,davide-cimolai,2022,32,DNF,cofidis-2022,0
paris-roubaix,kenneth-van-bilsen,2022,31,DNF,cofidis-2022,0
paris-roubaix,anthony-turgis,2022,27,DNF,team-totalenergies-2022,0
paris-roubaix,clement-davy,2022,23,DNF,groupama-fdj-2022,0
paris-roubaix,luka-mezgec,2022,33,DNF,team-bikeexchange-jayco-2022,0
paris-roubaix,pascal-ackermann,2022,28,DNF,uae-team-emirates-2022,0
paris-roubaix,felix-gros,2022,23,DNF,uae-team-emirates-2022,0
paris-roubaix,oliviero-troia,2022,27,DNF,uae-team-emirates-2022,0
paris-roubaix,alex-kirsch,2022,29,DNF,trek-segafredo-2022,0
paris-roubaix,toms-skujins,2022,30,DNF,trek-segafredo-2022,0
paris-roubaix,mads-pedersen,2022,26,DNF,trek-segafredo-2022,0
paris-roubaix,edward-theuns,2022,30,DNF,trek-segafredo-2022,0
paris-roubaix,daan-hoole,2022,23,DNF,trek-segafredo-2022,0
paris-roubaix,otto-vergaerde,2022,27,DNF,trek-segafredo-2022,0
paris-roubaix,tim-declercq,2022,33,DNF,quick-step-alpha-vinyl-2022,0
paris-roubaix,christophe-laporte,2022,29,DNF,team-jumbo-visma-2022,0
paris-roubaix,marius-mayrhofer,2022,21,DNF,team-dsm-2022,0
paris-roubaix,alexandr-riabushenko,2022,26,DNF,astana-qazaqstan-team-2022,0
paris-roubaix,leonardo-basso,2022,28,DNF,astana-qazaqstan-team-2022,0
paris-roubaix,davide-martinelli,2022,28,DNF,astana-qazaqstan-team-2022,0
paris-roubaix,antonio-nibali,2022,29,DNF,astana-qazaqstan-team-2022,0
paris-roubaix,martin-laas,2022,28,DNF,bora-hansgrohe-2022,0
paris-roubaix,ide-schelling,2022,24,DNF,bora-hansgrohe-2022,0
paris-roubaix,marco-haller,2022,31,DNF,bora-hansgrohe-2022,0
paris-roubaix,rasmus-tiller,2022,25,DNF,uno-x-pro-cycling-team-2022,0
paris-roubaix,soren-waerenskjold,2022,22,DNF,uno-x-pro-cycling-team-2022,0
paris-roubaix,william-blume-levy,2022,21,DNF,uno-x-pro-cycling-team-2022,0
paris-roubaix,vito-braet,2022,21,DNF,sport-vlaanderen-baloise-2022,0
paris-roubaix,aaron-van-poucke,2022,24,DNF,sport-vlaanderen-baloise-2022,0
paris-roubaix,kenneth-van-rooy,2022,28,DNF,sport-vlaanderen-baloise-2022,0
paris-roubaix,arne-marit,2022,23,DNF,sport-vlaanderen-baloise-2022,0
paris-roubaix,albert-torres,2022,31,DNF,movistar-team-2022,0
paris-roubaix,imanol-erviti,2022,38,DNF,movistar-team-2022,0
paris-roubaix,johan-jacobs,2022,25,DNF,movistar-team-2022,0
paris-roubaix,sebastien-grignard,2022,22,DNF,lotto-soudal-2022,0
paris-roubaix,florian-vermeersch,2022,23,DNF,lotto-soudal-2022,0
paris-roubaix,taj-jones,2022,21,DNF,israel-premier-tech-2022,0
paris-roubaix,mads-wurtz-schmidt,2022,28,DNF,israel-premier-tech-2022,0
paris-roubaix,yukiya-arashiro,2022,37,DNF,bahrain-victorious-2022,0
paris-roubaix,johan-price-pejtersen,2022,22,DNF,bahrain-victorious-2022,0
paris-roubaix,dylan-teuns,2022,30,DNF,bahrain-victorious-2022,0
paris-roubaix,thomas-scully,2022,32,DNF,ef-education-easypost-2022,0
paris-roubaix,alexis-gougeard,2022,29,DNF,b-b-hotels-ktm-2022,0
paris-roubaix,quentin-jauregui,2022,27,DNF,b-b-hotels-ktm-2022,0
paris-roubaix,chun-kai-feng,2022,33,DNS,bahrain-victorious-2022,0
paris-roubaix,sonny-colbrelli,2021,31,1,bahrain-victorious-2021,500
paris-roubaix,florian-vermeersch,2021,22,2,lotto-soudal-2021,400
paris-roubaix,mathieu-van-der-poel,2021,26,3,alpecin-fenix-2021,325
paris-roubaix,gianni-moscon,2021,27,4,ineos-grenadiers-2021,275
paris-roubaix,yves-lampaert,2021,30,5,deceuninck-quick-step-2021,225
paris-roubaix,christophe-laporte,2021,28,6,cofidis-2021,175
paris-roubaix,wout-van-aert,2021,27,7,team-jumbo-visma-2021,150
paris-roubaix,tom-van-asbroeck,2021,31,8,israel-start-up-nation-2021,125
paris-roubaix,guillaume-boivin,2021,32,9,israel-start-up-nation-2021,100
paris-roubaix,heinrich-haussler,2021,37,10,bahrain-victorious-2021,85
paris-roubaix,jonas-rutsch,2021,23,11,ef-education-nippo-2021,70
paris-roubaix,max-walscheid,2021,28,12,team-qhubeka-nexthash-2021,60
paris-roubaix,anthony-turgis,2021,27,13,team-totalenergies-2021,50
paris-roubaix,alexander-kristoff,2021,34,14,uae-team-emirates-2021,40
paris-roubaix,gianni-vermeersch,2021,28,15,alpecin-fenix-2021,35
paris-roubaix,sebastian-langeveld,2021,36,16,ef-education-nippo-2021,30
paris-roubaix,marco-haller,2021,30,17,bahrain-victorious-2021,30
paris-roubaix,amaury-capiot,2021,28,18,team-arkea-samsic-2021,30
paris-roubaix,baptiste-planckaert,2021,33,19,intermarche-wanty-gobert-materiaux-2021,30
paris-roubaix,luca-mozzato,2021,23,20,b-b-hotels-pb-ktm-2021,30
paris-roubaix,laurenz-rex,2021,21,21,bingoal-pauwels-sauzen-wb-2021,20
paris-roubaix,nathan-van-hooydonck,2021,25,22,team-jumbo-visma-2021,20
paris-roubaix,sep-vanmarcke,2021,33,23,israel-start-up-nation-2021,20
paris-roubaix,soren-kragh-andersen,2021,27,24,team-dsm-2021,20
paris-roubaix,jasper-stuyven,2021,29,25,trek-segafredo-2021,20
paris-roubaix,zdenek-stybar,2021,35,26,deceuninck-quick-step-2021,20
paris-roubaix,ivan-garcia-cortina,2021,25,27,movistar-team-2021,20
paris-roubaix,connor-swift,2021,25,28,team-arkea-samsic-2021,20
paris-roubaix,philippe-gilbert,2021,39,29,lotto-soudal-2021,20
paris-roubaix,edvald-boasson-hagen,2021,34,30,team-totalenergies-2021,20
paris-roubaix,dries-van-gestel,2021,27,31,team-totalenergies-2021,10
paris-roubaix,greg-van-avermaet,2021,36,32,ag2r-citroen-team-2021,10
paris-roubaix,edvaldas-siskevicius,2021,32,33,delko-2021,10
paris-roubaix,arnaud-demare,2021,30,34,groupama-fdj-2021,10
paris-roubaix,clement-davy,2021,23,35,groupama-fdj-2021,10
paris-roubaix,ludovic-robeet,2021,27,36,bingoal-pauwels-sauzen-wb-2021,10
paris-roubaix,tosh-van-der-sande,2021,30,37,lotto-soudal-2021,10
paris-roubaix,bert-de-backer,2021,37,38,b-b-hotels-pb-ktm-2021,10
paris-roubaix,harry-sweeny,2021,23,39,lotto-soudal-2021,10
paris-roubaix,taco-van-der-hoorn,2021,27,40,intermarche-wanty-gobert-materiaux-2021,10
paris-roubaix,jasper-philipsen,2021,23,41,alpecin-fenix-2021,10
paris-roubaix,bram-welten,2021,24,42,team-arkea-samsic-2021,10
paris-roubaix,jean-pierre-drucker,2021,35,43,cofidis-2021,10
paris-roubaix,toms-skujins,2021,30,44,trek-segafredo-2021,10
paris-roubaix,jonas-rickaert,2021,27,45,alpecin-fenix-2021,10
paris-roubaix,nils-eekhoff,2021,23,46,team-dsm-2021,10
paris-roubaix,jenthe-biermans,2021,25,47,israel-start-up-nation-2021,10
paris-roubaix,tim-merlier,2021,28,48,alpecin-fenix-2021,10
paris-roubaix,silvan-dillier,2021,31,49,alpecin-fenix-2021,10
paris-roubaix,cees-bol,2021,26,50,team-dsm-2021,10
paris-roubaix,alfred-wright,2021,22,51,bahrain-victorious-2021,5
paris-roubaix,oliver-naesen,2021,31,52,ag2r-citroen-team-2021,5
paris-roubaix,john-degenkolb,2021,32,53,lotto-soudal-2021,5
paris-roubaix,luke-durbridge,2021,30,54,team-bikeexchange-2021,5
paris-roubaix,simon-clarke,2021,35,55,team-qhubeka-nexthash-2021,5
paris-roubaix,bert-van-lerberghe,2021,29,56,deceuninck-quick-step-2021,3
paris-roubaix,peter-sagan,2021,31,57,bora-hansgrohe-2021,3
paris-roubaix,stan-dewulf,2021,23,58,ag2r-citroen-team-2021,3
paris-roubaix,cyril-lemoine,2021,38,59,b-b-hotels-pb-ktm-2021,3
paris-roubaix,michal-golas,2021,37,60,ineos-grenadiers-2021,3
paris-roubaix,julius-van-den-berg,2021,24,61,ef-education-nippo-2021,0
paris-roubaix,stefan-bissegger,2021,23,62,ef-education-nippo-2021,0
paris-roubaix,timo-roosen,2021,28,63,team-jumbo-visma-2021,0
paris-roubaix,arjen-livyns,2021,27,64,bingoal-pauwels-sauzen-wb-2021,0
paris-roubaix,matteo-jorgenson,2021,22,65,movistar-team-2021,0
paris-roubaix,jack-bauer,2021,36,66,team-bikeexchange-2021,0
paris-roubaix,luke-rowe,2021,31,67,ineos-grenadiers-2021,0
paris-roubaix,kasper-asgreen,2021,26,68,deceuninck-quick-step-2021,0
paris-roubaix,tim-declercq,2021,32,69,deceuninck-quick-step-2021,0
paris-roubaix,michal-kwiatkowski,2021,31,70,ineos-grenadiers-2021,0
paris-roubaix,florian-senechal,2021,28,71,deceuninck-quick-step-2021,0
paris-roubaix,tom-bohli,2021,27,72,cofidis-2021,0
paris-roubaix,clement-russo,2021,26,73,team-arkea-samsic-2021,0
paris-roubaix,juraj-sagan,2021,32,74,bora-hansgrohe-2021,0
paris-roubaix,lawrence-naesen,2021,29,75,ag2r-citroen-team-2021,0
paris-roubaix,adrien-petit,2021,31,76,team-totalenergies-2021,0
paris-roubaix,maximilian-schachmann,2021,27,77,bora-hansgrohe-2021,0
paris-roubaix,mikkel-bjerg,2021,22,78,uae-team-emirates-2021,0
paris-roubaix,christopher-juul-jensen,2021,32,79,team-bikeexchange-2021,0
paris-roubaix,thomas-scully,2021,31,80,ef-education-nippo-2021,0
paris-roubaix,dylan-groenewegen,2021,28,81,team-jumbo-visma-2021,0
paris-roubaix,edoardo-affini,2021,25,82,team-jumbo-visma-2021,0
paris-roubaix,robert-stannard,2021,23,83,team-bikeexchange-2021,0
paris-roubaix,szymon-sajnok,2021,24,84,cofidis-2021,0
paris-roubaix,mike-teunissen,2021,29,85,team-jumbo-visma-2021,0
paris-roubaix,mathias-norsgaard,2021,24,86,movistar-team-2021,0
paris-roubaix,piet-allegaert,2021,26,87,cofidis-2021,0
paris-roubaix,reinardt-janse-van-rensburg,2021,32,88,team-qhubeka-nexthash-2021,0
paris-roubaix,jordi-meeus,2021,23,89,bora-hansgrohe-2021,0
paris-roubaix,rudy-barbier,2021,28,90,israel-start-up-nation-2021,0
paris-roubaix,christophe-noppe,2021,26,91,team-arkea-samsic-2021,0
paris-roubaix,timothy-dupont,2021,33,92,bingoal-pauwels-sauzen-wb-2021,0
paris-roubaix,eddy-fine,2021,23,93,cofidis-2021,0
paris-roubaix,frederik-frison,2021,29,94,lotto-soudal-2021,0
paris-roubaix,lluis-guillermo-mas,2021,31,95,movistar-team-2021,0
paris-roubaix,emils-liepins,2021,28,96,trek-segafredo-2021,0
paris-roubaix,niki-terpstra,2021,37,OTL,team-totalenergies-2021,0
paris-roubaix,ramon-sinkeldam,2021,32,OTL,groupama-fdj-2021,0
paris-roubaix,dylan-van-baarle,2021,29,OTL,ineos-grenadiers-2021,0
paris-roubaix,florian-maitre,2021,25,OTL,team-totalenergies-2021,0
paris-roubaix,davide-martinelli,2021,28,OTL,astana-premier-tech-2021,0
paris-roubaix,benjamin-perry,2021,27,OTL,astana-premier-tech-2021,0
paris-roubaix,maciej-bodnar,2021,36,OTL,bora-hansgrohe-2021,0
paris-roubaix,sebastien-grignard,2021,22,OTL,lotto-soudal-2021,0
paris-roubaix,tom-wirtgen,2021,25,OTL,bingoal-pauwels-sauzen-wb-2021,0
paris-roubaix,tom-paquot,2021,22,OTL,bingoal-pauwels-sauzen-wb-2021,0
paris-roubaix,michael-schar,2021,35,DNF,ag2r-citroen-team-2021,0
paris-roubaix,damien-touze,2021,25,DNF,ag2r-citroen-team-2021,0
paris-roubaix,gijs-van-hoecke,2021,29,DNF,ag2r-citroen-team-2021,0
paris-roubaix,senne-leysen,2021,25,DNF,alpecin-fenix-2021,0
paris-roubaix,benjamin-declercq,2021,27,DNF,team-arkea-samsic-2021,0
paris-roubaix,daniel-mclay,2021,29,DNF,team-arkea-samsic-2021,0
paris-roubaix,andre-carvalho,2021,23,DNF,cofidis-2021,0
paris-roubaix,geoffrey-soupe,2021,33,DNF,team-totalenergies-2021,0
paris-roubaix,olivier-le-gac,2021,28,DNF,groupama-fdj-2021,0
paris-roubaix,fabian-lienhard,2021,28,DNF,groupama-fdj-2021,0
paris-roubaix,jake-stewart,2021,22,DNF,groupama-fdj-2021,0
paris-roubaix,stefan-kung,2021,27,DNF,groupama-fdj-2021,0
paris-roubaix,sam-bewley,2021,34,DNF,team-bikeexchange-2021,0
paris-roubaix,barnabas-peak,2021,22,DNF,team-bikeexchange-2021,0
paris-roubaix,vegard-stake-laengen,2021,32,DNF,uae-team-emirates-2021,0
paris-roubaix,rui-oliveira,2021,25,DNF,uae-team-emirates-2021,0
paris-roubaix,sven-erik-bystrom,2021,29,DNF,uae-team-emirates-2021,0
paris-roubaix,matteo-trentin,2021,32,DNF,uae-team-emirates-2021,0
paris-roubaix,fernando-gaviria,2021,27,DNF,uae-team-emirates-2021,0
paris-roubaix,edward-theuns,2021,30,DNF,trek-segafredo-2021,0
paris-roubaix,alex-kirsch,2021,29,DNF,trek-segafredo-2021,0
paris-roubaix,mads-pedersen,2021,25,DNF,trek-segafredo-2021,0
paris-roubaix,quinn-simmons,2021,20,DNF,trek-segafredo-2021,0
paris-roubaix,michael-gogl,2021,27,DNF,team-qhubeka-nexthash-2021,0
paris-roubaix,giacomo-nizzolo,2021,32,DNF,team-qhubeka-nexthash-2021,0
paris-roubaix,victor-campenaerts,2021,29,DNF,team-qhubeka-nexthash-2021,0
paris-roubaix,dimitri-claeys,2021,34,DNF,team-qhubeka-nexthash-2021,0
paris-roubaix,davide-ballerini,2021,27,DNF,deceuninck-quick-step-2021,0
paris-roubaix,pascal-eenkhoorn,2021,24,DNF,team-jumbo-visma-2021,0
paris-roubaix,casper-pedersen,2021,25,DNF,team-dsm-2021,0
paris-roubaix,jasha-sutterlin,2021,28,DNF,team-dsm-2021,0
paris-roubaix,nikias-arndt,2021,29,DNF,team-dsm-2021,0
paris-roubaix,max-kanter,2021,23,DNF,team-dsm-2021,0
paris-roubaix,gleb-brussenskiy,2021,21,DNF,astana-premier-tech-2021,0
paris-roubaix,yevgeniy-fedorov,2021,21,DNF,astana-premier-tech-2021,0
paris-roubaix,yevgeniy-gidich,2021,25,DNF,astana-premier-tech-2021,0
paris-roubaix,hugo-houle,2021,31,DNF,astana-premier-tech-2021,0
paris-roubaix,dmitriy-gruzdev,2021,35,DNF,astana-premier-tech-2021,0
paris-roubaix,nils-politt,2021,27,DNF,bora-hansgrohe-2021,0
paris-roubaix,daniel-oss,2021,34,DNF,bora-hansgrohe-2021,0
paris-roubaix,owain-doull,2021,28,DNF,ineos-grenadiers-2021,0
paris-roubaix,leonardo-basso,2021,27,DNF,ineos-grenadiers-2021,0
paris-roubaix,jonas-castrique,2021,24,DNF,bingoal-pauwels-sauzen-wb-2021,0
paris-roubaix,kevin-van-melsen,2021,34,DNF,intermarche-wanty-gobert-materiaux-2021,0
paris-roubaix,pieter-vanspeybrouck,2021,34,DNF,intermarche-wanty-gobert-materiaux-2021,0
paris-roubaix,wesley-kreder,2021,30,DNF,intermarche-wanty-gobert-materiaux-2021,0
paris-roubaix,aime-de-gendt,2021,27,DNF,intermarche-wanty-gobert-materiaux-2021,0
paris-roubaix,tom-devriendt,2021,29,DNF,intermarche-wanty-gobert-materiaux-2021,0
paris-roubaix,juri-hollmann,2021,22,DNF,movistar-team-2021,0
paris-roubaix,gabriel-cullaigh,2021,25,DNF,movistar-team-2021,0
paris-roubaix,imanol-erviti,2021,37,DNF,movistar-team-2021,0
paris-roubaix,hugo-hofstetter,2021,27,DNF,israel-start-up-nation-2021,0
paris-roubaix,mads-wurtz-schmidt,2021,27,DNF,israel-start-up-nation-2021,0
paris-roubaix,jonathan-milan,2021,21,DNF,bahrain-victorious-2021,0
paris-roubaix,matej-mohoric,2021,26,DNF,bahrain-victorious-2021,0
paris-roubaix,marcel-sieberg,2021,39,DNF,bahrain-victorious-2021,0
paris-roubaix,mitchell-docker,2021,35,DNF,ef-education-nippo-2021,0
paris-roubaix,michael-valgren-andersen,2021,29,DNF,ef-education-nippo-2021,0
