Rider_Name,Season,Points,Racedays,KMs_Rode,Wins,Top_10s
alexandre-botcharov,2002.0,406.0,96.0,14315.0,0.0,3.0
alexandre-botcharov,2001.0,370.0,95.0,14655.0,0.0,1.0
alexandre-botcharov,2000.0,102.0,61.0,9828.0,0.0,0.0
alexandre-botcharov,1999.0,15.0,12.0,1784.0,1.0,3.0
alexandre-botcharov,1997.0,0.0,1.0,0.0,0.0,0.0
alexandre-botcharov,1996.0,0.0,1.0,168.0,0.0,0.0
mirko-selvaggi,2016.0,55.0,55.0,8519.0,0.0,0.0
mirko-selvaggi,2015.0,92.0,57.0,9241.0,0.0,0.0
mirko-selvaggi,2014.0,69.0,62.0,9808.0,0.0,0.0
mirko-selvaggi,2013.0,104.0,54.0,8361.0,0.0,0.0
mirko-selvaggi,2012.0,135.0,71.0,11431.0,0.0,1.0
mirko-selvaggi,2011.0,98.0,71.0,10685.0,0.0,0.0
mirko-selvaggi,2010.0,38.0,47.0,7579.0,0.0,0.0
mirko-selvaggi,2009.0,13.0,17.0,2863.0,0.0,0.0
mirko-selvaggi,2008.0,35.0,48.0,7499.0,0.0,0.0
mirko-selvaggi,2007.0,19.0,17.0,2446.0,1.0,3.0
mirko-selvaggi,2006.0,1.0,7.0,1014.0,0.0,0.0
joao-almeida,2022.0,463.0,23.0,3566.0,1.0,2.0
joao-almeida,2021.0,1714.0,70.0,11281.0,6.0,16.0
joao-almeida,2020.0,865.0,48.0,7455.0,0.0,8.0
joao-almeida,2019.0,119.0,38.0,5296.0,0.0,3.0
joao-almeida,2018.0,55.0,51.0,6985.0,1.0,5.0
joao-almeida,2017.0,46.0,38.0,4508.0,3.0,6.0
joao-almeida,2016.0,59.0,11.0,815.0,2.0,2.0
joao-almeida,2015.0,10.0,10.0,788.0,0.0,1.0
julien-fouchard,2014.0,54.0,72.0,11256.0,0.0,0.0
julien-fouchard,2013.0,42.0,52.0,7457.0,0.0,0.0
julien-fouchard,2012.0,47.0,76.0,12460.0,0.0,0.0
julien-fouchard,2011.0,38.0,88.0,13459.0,0.0,0.0
julien-fouchard,2010.0,72.0,67.0,9588.0,0.0,1.0
julien-fouchard,2009.0,70.0,29.0,4341.0,2.0,2.0
julien-fouchard,2008.0,22.0,22.0,3054.0,1.0,2.0
julien-fouchard,2007.0,0.0,13.0,1799.0,0.0,0.0
julien-fouchard,2006.0,0.0,3.0,376.0,0.0,0.0
aleksejs-saramotins,2019.0,28.0,36.0,4516.0,0.0,2.0
aleksejs-saramotins,2018.0,119.0,46.0,6466.0,0.0,3.0
aleksejs-saramotins,2017.0,75.0,54.0,8416.0,1.0,1.0
aleksejs-saramotins,2016.0,189.0,46.0,6734.0,0.0,2.0
aleksejs-saramotins,2015.0,119.0,56.0,8592.0,1.0,2.0
aleksejs-saramotins,2014.0,150.0,58.0,8822.0,1.0,3.0
aleksejs-saramotins,2013.0,211.0,54.0,8293.0,2.0,5.0
aleksejs-saramotins,2012.0,177.0,60.0,9095.0,1.0,3.0
aleksejs-saramotins,2011.0,181.0,87.0,13425.0,0.0,2.0
aleksejs-saramotins,2010.0,160.0,52.0,7392.0,2.0,3.0
aleksejs-saramotins,2009.0,329.0,32.0,4937.0,5.0,10.0
aleksejs-saramotins,2008.0,250.0,49.0,7819.0,5.0,10.0
aleksejs-saramotins,2007.0,126.0,37.0,4650.0,2.0,10.0
aleksejs-saramotins,2006.0,109.0,41.0,5703.0,1.0,8.0
aleksejs-saramotins,2005.0,66.0,28.0,4022.0,1.0,3.0
aleksejs-saramotins,2004.0,7.0,3.0,566.0,0.0,1.0
aleksejs-saramotins,2003.0,0.0,7.0,924.0,0.0,0.0
aleksejs-saramotins,2002.0,0.0,1.0,166.0,0.0,0.0
julien-loubet,2017.0,226.0,45.0,6648.0,2.0,2.0
julien-loubet,2016.0,40.0,60.0,9135.0,0.0,0.0
julien-loubet,2015.0,296.0,49.0,7453.0,1.0,4.0
julien-loubet,2014.0,40.0,25.0,3278.0,4.0,4.0
julien-loubet,2011.0,68.0,62.0,9338.0,0.0,0.0
julien-loubet,2010.0,165.0,80.0,11756.0,1.0,4.0
julien-loubet,2009.0,104.0,75.0,11486.0,0.0,1.0
julien-loubet,2008.0,159.0,79.0,11840.0,0.0,3.0
julien-loubet,2007.0,22.0,66.0,10489.0,0.0,0.0
julien-loubet,2006.0,0.0,31.0,4204.0,0.0,0.0
julien-loubet,2005.0,6.0,17.0,2606.0,0.0,0.0
julien-loubet,2004.0,0.0,13.0,1446.0,0.0,1.0
julien-loubet,2003.0,65.0,6.0,277.0,0.0,1.0
marijn-van-den-berg,2022.0,73.0,19.0,3325.0,0.0,0.0
marijn-van-den-berg,2021.0,112.83300000429153,50.0,7001.0,7.0,15.0
marijn-van-den-berg,2020.0,5.0,10.0,1398.0,0.0,0.0
marijn-van-den-berg,2019.0,61.0,33.0,4716.0,2.0,4.0
marijn-van-den-berg,2018.0,30.0,32.0,4459.0,1.0,2.0
marijn-van-den-berg,2017.0,193.0,26.0,2713.0,0.0,1.0
marijn-van-den-berg,2016.0,6.0,10.0,1134.0,0.0,0.0
vladimir-efimkin,2011.0,72.0,32.0,4113.0,0.0,0.0
vladimir-efimkin,2010.0,20.0,31.0,4949.0,0.0,0.0
vladimir-efimkin,2009.0,238.0,72.0,11253.0,0.0,1.0
vladimir-efimkin,2008.0,514.0,56.0,8929.0,1.0,2.0
vladimir-efimkin,2007.0,626.0,52.0,7737.0,2.0,4.0
vladimir-efimkin,2006.0,271.0,65.0,11333.0,0.0,3.0
vladimir-efimkin,2005.0,463.0,48.0,7895.0,4.0,7.0
vladimir-efimkin,2004.0,44.0,12.0,1593.0,2.0,4.0
vladimir-efimkin,2003.0,0.0,2.0,329.0,0.0,0.0
vladimir-efimkin,2001.0,0.0,7.0,1031.0,0.0,0.0
vladimir-efimkin,2000.0,0.0,6.0,727.0,0.0,0.0
jelle-wallays,2022.0,5.0,12.0,2047.0,0.0,0.0
jelle-wallays,2021.0,59.0,56.0,9191.0,0.0,0.0
jelle-wallays,2020.0,18.0,16.0,2423.0,0.0,0.0
jelle-wallays,2019.0,167.0,49.0,7325.0,1.0,1.0
jelle-wallays,2018.0,251.0,74.0,11664.0,2.0,2.0
jelle-wallays,2017.0,88.0,82.0,12818.0,0.0,0.0
jelle-wallays,2016.0,197.0,93.0,14620.0,1.0,1.0
jelle-wallays,2015.0,384.0,84.0,13228.0,2.0,3.0
jelle-wallays,2014.0,335.0,80.0,12683.0,2.0,3.0
jelle-wallays,2013.0,126.0,51.0,8061.0,1.0,1.0
jelle-wallays,2012.0,115.0,66.0,10543.0,0.0,0.0
jelle-wallays,2011.0,90.0,76.0,12051.0,0.0,1.0
jelle-wallays,2010.0,140.0,45.0,7067.0,2.0,2.0
jelle-wallays,2009.0,31.0,22.0,3677.0,0.0,1.0
jelle-wallays,2008.0,0.0,10.0,1564.0,0.0,0.0
jelle-wallays,2007.0,88.0,15.0,1490.0,1.0,1.0
jelle-wallays,2006.0,0.0,3.0,323.0,0.0,0.0
cyril-lemoine,2022.0,25.0,23.0,3834.0,0.0,0.0
cyril-lemoine,2021.0,66.0,43.0,7212.0,0.0,0.0
cyril-lemoine,2020.0,40.0,41.0,6891.0,0.0,0.0
cyril-lemoine,2019.0,63.0,64.0,10980.0,0.0,0.0
cyril-lemoine,2018.0,30.0,46.0,7482.0,0.0,0.0
cyril-lemoine,2017.0,55.0,78.0,12288.0,0.0,0.0
cyril-lemoine,2016.0,50.0,80.0,12763.0,0.0,0.0
cyril-lemoine,2015.0,102.0,91.0,14160.0,0.0,0.0
cyril-lemoine,2014.0,224.0,74.0,12717.0,0.0,2.0
cyril-lemoine,2013.0,184.0,77.0,12344.0,0.0,0.0
cyril-lemoine,2012.0,141.0,63.0,9916.0,0.0,2.0
cyril-lemoine,2011.0,149.0,69.0,11393.0,0.0,0.0
cyril-lemoine,2010.0,99.0,61.0,8919.0,0.0,1.0
cyril-lemoine,2009.0,388.0,63.0,10030.0,0.0,4.0
cyril-lemoine,2008.0,96.0,83.0,12239.0,0.0,3.0
cyril-lemoine,2007.0,0.0,31.0,4028.0,0.0,0.0
cyril-lemoine,2006.0,96.0,83.0,12349.0,0.0,0.0
cyril-lemoine,2005.0,32.0,64.0,9286.0,0.0,1.0
cyril-lemoine,2004.0,24.0,31.0,4040.0,1.0,3.0
cyril-lemoine,2003.0,2.0,6.0,851.0,0.0,2.0
cyril-lemoine,2002.0,0.0,1.0,162.0,0.0,0.0
andrei-solomennikov,2017.0,5.0,61.0,9424.0,0.0,0.0
andrei-solomennikov,2016.0,86.0,83.0,13533.0,0.0,0.0
andrei-solomennikov,2015.0,77.0,72.0,9880.0,1.0,4.0
andrei-solomennikov,2014.0,57.0,62.0,9185.0,2.0,5.0
andrei-solomennikov,2013.0,9.0,37.0,5550.0,0.0,1.0
andrei-solomennikov,2012.0,47.0,68.0,10425.0,1.0,3.0
andrei-solomennikov,2011.0,49.0,64.0,9624.0,2.0,5.0
andrei-solomennikov,2010.0,2.0,63.0,9532.0,0.0,1.0
andrei-solomennikov,2009.0,1.0,51.0,7832.0,0.0,0.0
andrei-solomennikov,2008.0,1.0,42.0,5516.0,0.0,1.0
andrei-solomennikov,2007.0,16.0,15.0,2261.0,1.0,1.0
andrei-solomennikov,2006.0,0.0,13.0,1657.0,0.0,0.0
andrei-solomennikov,2005.0,204.0,18.0,1406.0,0.0,4.0
andrei-solomennikov,2004.0,34.0,2.0,237.0,0.0,0.0
conor-dunne,2019.0,54.0,75.0,11856.0,0.0,0.0
conor-dunne,2018.0,15.0,51.0,8186.0,1.0,1.0
conor-dunne,2017.0,44.0,65.0,9922.0,0.0,2.0
conor-dunne,2016.0,22.0,49.0,7602.0,1.0,1.0
conor-dunne,2015.0,14.0,59.0,9159.0,0.0,2.0
conor-dunne,2014.0,0.0,34.0,5263.0,0.0,0.0
conor-dunne,2013.0,5.0,24.0,3471.0,1.0,2.0
conor-dunne,2012.0,0.0,6.0,509.0,0.0,1.0
conor-dunne,2011.0,0.0,13.0,1762.0,0.0,0.0
conor-dunne,2010.0,57.0,9.0,795.0,1.0,1.0
conor-dunne,2009.0,39.0,9.0,850.0,0.0,1.0
david-garcia-dapena,2010.0,96.0,66.0,10310.0,0.0,0.0
david-garcia-dapena,2009.0,288.0,63.0,8743.0,2.0,4.0
david-garcia-dapena,2008.0,373.0,81.0,12766.0,2.0,3.0
david-garcia-dapena,2007.0,131.0,64.0,9782.0,0.0,0.0
david-garcia-dapena,2006.0,14.0,27.0,4186.0,0.0,1.0
david-garcia-dapena,2005.0,48.0,42.0,7045.0,0.0,0.0
david-garcia-dapena,2004.0,35.0,45.0,6645.0,0.0,0.0
david-garcia-dapena,2003.0,58.0,20.0,3119.0,0.0,2.0
david-garcia-dapena,2002.0,7.0,2.0,205.0,0.0,1.0
david-garcia-dapena,2001.0,7.0,7.0,954.0,0.0,1.0
david-garcia-dapena,2000.0,0.0,13.0,2147.0,0.0,0.0
david-garcia-dapena,1999.0,5.0,6.0,1106.0,0.0,0.0
david-garcia-dapena,1998.0,49.0,4.0,327.0,0.0,0.0
david-garcia-dapena,1997.0,8.0,2.0,101.0,0.0,0.0
david-garcia-dapena,1996.0,73.0,9.0,1123.0,0.0,3.0
david-garcia-dapena,1994.0,12.0,1.0,0.0,0.0,0.0
arnaud-demare,2022.0,229.0,22.0,3626.0,0.0,1.0
arnaud-demare,2021.0,908.0,69.0,11628.0,9.0,14.0
arnaud-demare,2020.0,1067.0,49.0,8245.0,14.0,20.0
arnaud-demare,2019.0,823.0,71.0,12553.0,5.0,14.0
arnaud-demare,2018.0,1396.0,68.0,11456.0,9.0,18.0
arnaud-demare,2017.0,1332.0,62.0,10387.0,10.0,18.0
arnaud-demare,2016.0,1013.0,68.0,11085.0,5.0,13.0
arnaud-demare,2015.0,530.0,80.0,13264.0,2.0,6.0
arnaud-demare,2014.0,1352.0,83.0,14040.0,15.0,24.0
arnaud-demare,2013.0,962.0,74.0,12413.0,9.0,16.0
arnaud-demare,2012.0,792.0,61.0,10428.0,6.0,11.0
arnaud-demare,2011.0,185.0,41.0,6479.0,6.0,10.0
arnaud-demare,2010.0,94.0,24.0,3530.0,2.0,2.0
arnaud-demare,2009.0,447.0,21.0,2116.0,0.0,11.0
arnaud-demare,2008.0,187.0,23.0,2271.0,2.0,5.0
nikolay-trusov,2019.0,0.0,24.0,3224.0,0.0,0.0
nikolay-trusov,2018.0,32.0,71.0,11257.0,0.0,0.0
nikolay-trusov,2017.0,27.0,69.0,11350.0,0.0,0.0
nikolay-trusov,2016.0,80.0,65.0,9981.0,0.0,1.0
nikolay-trusov,2015.0,96.0,76.0,12194.0,0.0,1.0
nikolay-trusov,2014.0,86.0,61.0,10333.0,0.0,1.0
nikolay-trusov,2013.0,22.0,35.0,5325.0,0.0,0.0
nikolay-trusov,2012.0,127.0,54.0,8770.0,0.0,1.0
nikolay-trusov,2011.0,119.0,86.0,12972.0,0.0,1.0
nikolay-trusov,2010.0,130.0,70.0,11238.0,0.0,1.0
nikolay-trusov,2009.0,168.0,87.0,13193.0,1.0,1.0
nikolay-trusov,2008.0,194.0,65.0,9702.0,0.0,4.0
nikolay-trusov,2007.0,176.0,73.0,10912.0,1.0,5.0
nikolay-trusov,2006.0,41.0,34.0,4054.0,7.0,10.0
nikolay-trusov,2005.0,25.0,30.0,4232.0,1.0,4.0
nikolay-trusov,2004.0,5.0,36.0,5172.0,0.0,0.0
nikolay-trusov,2003.0,63.0,4.0,331.0,0.0,1.0
yves-lampaert,2022.0,81.0,25.0,4330.0,0.0,0.0
yves-lampaert,2021.0,657.0,54.0,9393.0,2.0,6.0
yves-lampaert,2020.0,702.0,38.0,6115.0,1.0,2.0
yves-lampaert,2019.0,961.0,84.0,13122.0,2.0,11.0
yves-lampaert,2018.0,815.0,80.0,12578.0,2.0,9.0
yves-lampaert,2017.0,532.0,83.0,12492.0,3.0,3.0
yves-lampaert,2016.0,409.0,79.0,11491.0,0.0,1.0
yves-lampaert,2015.0,676.0,68.0,10860.0,2.0,6.0
yves-lampaert,2014.0,276.0,62.0,9774.0,1.0,3.0
yves-lampaert,2013.0,123.0,63.0,9440.0,1.0,1.0
yves-lampaert,2012.0,10.0,17.0,2534.0,0.0,2.0
yves-lampaert,2011.0,0.0,6.0,1045.0,0.0,0.0
yves-lampaert,2010.0,0.0,3.0,534.0,0.0,0.0
yves-lampaert,2009.0,0.0,4.0,516.0,0.0,0.0
yves-lampaert,2008.0,0.0,1.0,119.0,0.0,0.0
luca-mazzanti,2013.0,96.0,33.0,5440.0,0.0,1.0
luca-mazzanti,2012.0,93.0,72.0,12422.0,0.0,0.0
luca-mazzanti,2011.0,178.0,67.0,11397.0,0.0,2.0
luca-mazzanti,2010.0,246.0,89.0,15148.0,0.0,0.0
luca-mazzanti,2009.0,207.0,83.0,14285.0,0.0,1.0
luca-mazzanti,2008.0,356.0,68.0,11677.0,0.0,0.0
luca-mazzanti,2007.0,703.0,63.0,11110.0,1.0,8.0
luca-mazzanti,2006.0,775.0,74.0,13261.0,1.0,9.0
luca-mazzanti,2005.0,713.0,64.0,11725.0,4.0,8.0
luca-mazzanti,2004.0,509.0,66.0,11549.0,0.0,0.0
luca-mazzanti,2003.0,394.0,52.0,9364.0,1.0,3.0
luca-mazzanti,2002.0,271.0,55.0,9635.0,0.0,0.0
luca-mazzanti,2001.0,183.0,48.0,7404.0,1.0,4.0
luca-mazzanti,2000.0,117.0,36.0,6634.0,0.0,2.0
luca-mazzanti,1999.0,308.0,74.0,12764.0,0.0,2.0
luca-mazzanti,1998.0,400.0,47.0,8792.0,1.0,3.0
luca-mazzanti,1997.0,437.0,36.0,6203.0,0.0,3.0
luca-mazzanti,1996.0,1.0,2.0,321.0,0.0,1.0
tanguy-turgis,2018.0,58.0,38.0,6339.0,0.0,0.0
tanguy-turgis,2017.0,22.0,38.0,5460.0,1.0,1.0
tanguy-turgis,2016.0,436.0,15.0,1486.0,3.0,7.0
tanguy-turgis,2015.0,84.0,11.0,1123.0,0.0,0.0
alexandr-pliuschin,2016.0,0.0,2.0,278.0,0.0,0.0
alexandr-pliuschin,2015.0,10.0,1.0,54.0,0.0,0.0
alexandr-pliuschin,2014.0,0.0,21.0,2640.0,0.0,5.0
alexandr-pliuschin,2013.0,10.0,41.0,6058.0,0.0,0.0
alexandr-pliuschin,2012.0,98.0,61.0,9073.0,1.0,8.0
alexandr-pliuschin,2011.0,50.0,73.0,10449.0,1.0,2.0
alexandr-pliuschin,2010.0,76.0,78.0,11843.0,1.0,1.0
alexandr-pliuschin,2009.0,15.0,49.0,7408.0,0.0,0.0
alexandr-pliuschin,2008.0,55.0,45.0,7056.0,1.0,1.0
alexandr-pliuschin,2007.0,20.0,29.0,4166.0,2.0,3.0
alexandr-pliuschin,2006.0,4.0,11.0,1376.0,0.0,1.0
alexandr-pliuschin,2005.0,147.0,7.0,471.0,0.0,2.0
alexandr-pliuschin,2004.0,99.0,6.0,467.0,1.0,2.0
preben-van-hecke,2019.0,10.0,59.0,8707.0,0.0,0.0
preben-van-hecke,2018.0,163.0,64.0,10556.0,0.0,2.0
preben-van-hecke,2017.0,79.0,77.0,12971.0,0.0,0.0
preben-van-hecke,2016.0,116.0,76.0,12901.0,0.0,0.0
preben-van-hecke,2015.0,54.0,70.0,11611.0,1.0,2.0
preben-van-hecke,2014.0,29.0,64.0,10546.0,0.0,0.0
preben-van-hecke,2013.0,128.0,61.0,10147.0,2.0,2.0
preben-van-hecke,2012.0,54.0,66.0,10726.0,1.0,1.0
preben-van-hecke,2011.0,15.0,62.0,9945.0,0.0,0.0
preben-van-hecke,2010.0,83.0,63.0,10046.0,0.0,1.0
preben-van-hecke,2009.0,65.0,42.0,7113.0,0.0,0.0
preben-van-hecke,2008.0,118.0,62.0,10449.0,0.0,1.0
preben-van-hecke,2007.0,129.0,83.0,13803.0,0.0,2.0
preben-van-hecke,2006.0,334.0,79.0,12954.0,1.0,3.0
preben-van-hecke,2005.0,68.0,75.0,12346.0,0.0,0.0
preben-van-hecke,2004.0,160.0,75.0,12382.0,2.0,2.0
preben-van-hecke,2003.0,27.0,48.0,7193.0,2.0,4.0
preben-van-hecke,2002.0,1.0,9.0,1181.0,0.0,0.0
preben-van-hecke,2001.0,0.0,7.0,1056.0,0.0,0.0
preben-van-hecke,2000.0,0.0,3.0,127.0,0.0,0.0
preben-van-hecke,1999.0,150.0,1.0,0.0,1.0,1.0
bart-vanheule,2010.0,0.0,1.0,186.0,0.0,0.0
bart-vanheule,2009.0,40.0,62.0,9826.0,0.0,1.0
bart-vanheule,2008.0,28.0,65.0,10566.0,0.0,0.0
bart-vanheule,2007.0,31.0,68.0,10727.0,0.0,0.0
bart-vanheule,2006.0,3.0,36.0,5612.0,0.0,0.0
bart-vanheule,2005.0,7.0,21.0,3261.0,0.0,1.0
bart-vanheule,2004.0,6.0,12.0,1298.0,0.0,0.0
bart-vanheule,2003.0,0.0,4.0,524.0,0.0,0.0
valentin-iglinskiy,2014.0,35.0,55.0,8646.0,0.0,0.0
valentin-iglinskiy,2013.0,19.0,56.0,8235.0,0.0,0.0
valentin-iglinskiy,2012.0,197.0,65.0,9564.0,0.0,4.0
valentin-iglinskiy,2011.0,265.0,64.0,9463.0,3.0,4.0
valentin-iglinskiy,2010.0,282.0,80.0,11738.0,2.0,5.0
valentin-iglinskiy,2009.0,226.0,58.0,7719.0,11.0,19.0
valentin-iglinskiy,2008.0,33.0,35.0,4947.0,2.0,5.0
valentin-iglinskiy,2007.0,51.0,26.0,3156.0,4.0,9.0
valentin-iglinskiy,2006.0,7.0,38.0,5251.0,1.0,2.0
valentin-iglinskiy,2004.0,1.0,8.0,1124.0,0.0,1.0
valentin-iglinskiy,2003.0,11.0,3.0,320.0,0.0,1.0
sven-vandousselaere,2014.0,0.0,3.0,187.0,0.0,0.0
sven-vandousselaere,2013.0,110.0,54.0,7899.0,0.0,2.0
sven-vandousselaere,2012.0,102.0,59.0,9401.0,0.0,1.0
sven-vandousselaere,2011.0,24.0,49.0,7738.0,0.0,0.0
sven-vandousselaere,2010.0,16.0,35.0,5264.0,1.0,2.0
sven-vandousselaere,2009.0,60.0,45.0,6922.0,1.0,4.0
sven-vandousselaere,2008.0,8.0,27.0,3980.0,0.0,1.0
sven-vandousselaere,2007.0,7.0,16.0,2048.0,1.0,1.0
sven-vandousselaere,2006.0,580.0,18.0,1900.0,5.0,10.0
sven-vandousselaere,2005.0,110.0,9.0,720.0,0.0,2.0
clinton-avery,2013.0,6.0,51.0,7213.0,0.0,1.0
clinton-avery,2012.0,60.0,50.0,6623.0,0.0,1.0
clinton-avery,2011.0,5.0,11.0,1484.0,1.0,1.0
clinton-avery,2010.0,26.0,35.0,5142.0,1.0,6.0
clinton-avery,2009.0,0.0,15.0,1947.0,0.0,0.0
clinton-avery,2008.0,2.0,18.0,2099.0,0.0,0.0
clinton-avery,2007.0,18.0,22.0,2754.0,0.0,3.0
clinton-avery,2006.0,7.0,12.0,1612.0,1.0,1.0
clinton-avery,2005.0,60.0,15.0,1587.0,1.0,3.0
clinton-avery,2004.0,12.0,6.0,451.0,0.0,1.0
luca-barla,2012.0,21.0,39.0,5960.0,0.0,0.0
luca-barla,2011.0,19.0,57.0,8560.0,0.0,0.0
luca-barla,2010.0,0.0,16.0,2094.0,0.0,0.0
luca-barla,2009.0,29.0,57.0,8516.0,0.0,0.0
luca-barla,2008.0,17.0,68.0,9994.0,0.0,0.0
luca-barla,2007.0,11.0,21.0,3006.0,0.0,0.0
luca-barla,2006.0,0.0,9.0,875.0,0.0,0.0
luca-barla,2005.0,51.0,5.0,411.0,1.0,1.0
luca-barla,2004.0,67.0,6.0,224.0,1.0,2.0
luca-barla,2001.0,0.0,1.0,147.0,0.0,0.0
julien-bernard,2022.0,48.0,23.0,3541.0,0.0,0.0
julien-bernard,2021.0,148.0,72.0,11690.0,0.0,1.0
julien-bernard,2020.0,45.0,51.0,8169.0,1.0,1.0
julien-bernard,2019.0,92.0,73.0,10852.0,0.0,0.0
julien-bernard,2018.0,111.0,85.0,12529.0,0.0,0.0
julien-bernard,2017.0,94.0,86.0,13935.0,0.0,0.0
julien-bernard,2016.0,102.0,82.0,12187.0,0.0,0.0
julien-bernard,2015.0,103.0,27.0,4257.0,0.0,0.0
julien-bernard,2014.0,0.0,4.0,707.0,0.0,0.0
julien-bernard,2013.0,0.0,2.0,364.0,0.0,0.0
julien-bernard,2012.0,0.0,1.0,183.0,0.0,0.0
julien-bernard,2011.0,0.0,1.0,178.0,0.0,0.0
julien-bernard,2010.0,0.0,4.0,404.0,0.0,0.0
julien-bernard,2007.0,0.0,4.0,507.0,0.0,0.0
jean-eudes-demaret,2012.0,0.0,31.0,4522.0,0.0,0.0
jean-eudes-demaret,2011.0,80.0,55.0,7929.0,1.0,1.0
jean-eudes-demaret,2010.0,0.0,18.0,2568.0,0.0,0.0
jean-eudes-demaret,2009.0,223.0,80.0,12756.0,2.0,2.0
jean-eudes-demaret,2008.0,151.0,62.0,9698.0,1.0,2.0
jean-eudes-demaret,2007.0,35.0,12.0,1733.0,1.0,2.0
jean-eudes-demaret,2006.0,10.0,5.0,228.0,2.0,2.0
steve-chainel,2021.0,4.0,12.0,1912.0,0.0,0.0
steve-chainel,2015.0,32.0,47.0,7092.0,0.0,0.0
steve-chainel,2014.0,67.0,44.0,7304.0,0.0,0.0
steve-chainel,2013.0,53.0,64.0,9778.0,0.0,0.0
steve-chainel,2012.0,98.0,50.0,8028.0,0.0,0.0
steve-chainel,2011.0,69.0,28.0,4705.0,0.0,0.0
steve-chainel,2010.0,131.0,44.0,6565.0,1.0,2.0
steve-chainel,2009.0,102.0,50.0,8717.0,0.0,0.0
steve-chainel,2008.0,302.0,43.0,6670.0,2.0,7.0
steve-chainel,2007.0,32.0,30.0,4701.0,0.0,0.0
steve-chainel,2006.0,0.0,1.0,183.0,0.0,0.0
steve-chainel,2005.0,0.0,1.0,162.0,0.0,0.0
steve-chainel,2004.0,0.0,5.0,833.0,0.0,0.0
steve-chainel,2000.0,0.0,1.0,0.0,0.0,0.0
brian-vandborg,2013.0,80.0,79.0,11772.0,1.0,1.0
brian-vandborg,2012.0,29.0,50.0,7800.0,0.0,0.0
brian-vandborg,2011.0,65.0,78.0,11547.0,0.0,0.0
brian-vandborg,2010.0,131.0,86.0,13594.0,0.0,0.0
brian-vandborg,2009.0,99.0,99.0,14740.0,0.0,0.0
brian-vandborg,2008.0,41.0,58.0,8525.0,1.0,2.0
brian-vandborg,2007.0,84.0,63.0,9708.0,1.0,2.0
brian-vandborg,2006.0,410.0,71.0,11231.0,1.0,4.0
brian-vandborg,2005.0,78.0,65.0,9940.0,1.0,2.0
brian-vandborg,2004.0,112.0,77.0,11899.0,0.0,1.0
brian-vandborg,2003.0,15.0,26.0,3001.0,0.0,4.0
brian-vandborg,2002.0,1.0,18.0,2059.0,0.0,3.0
brian-vandborg,2001.0,0.0,1.0,30.0,0.0,0.0
andrei-grivko,2019.0,0.0,1.0,39.0,0.0,0.0
andrei-grivko,2018.0,299.0,65.0,9721.0,1.0,2.0
andrei-grivko,2017.0,205.0,71.0,12062.0,0.0,1.0
andrei-grivko,2016.0,267.0,71.0,11008.0,2.0,2.0
andrei-grivko,2015.0,343.0,76.0,12200.0,0.0,1.0
andrei-grivko,2014.0,263.0,75.0,12469.0,0.0,0.0
andrei-grivko,2013.0,457.0,81.0,12334.0,0.0,2.0
andrei-grivko,2012.0,301.0,67.0,10773.0,2.0,3.0
andrei-grivko,2011.0,238.0,77.0,12128.0,0.0,0.0
andrei-grivko,2010.0,288.0,84.0,13702.0,0.0,2.0
andrei-grivko,2009.0,381.0,74.0,12219.0,1.0,5.0
andrei-grivko,2008.0,334.0,81.0,12130.0,2.0,4.0
andrei-grivko,2007.0,154.0,77.0,11979.0,0.0,0.0
andrei-grivko,2006.0,414.0,70.0,11445.0,1.0,5.0
andrei-grivko,2005.0,210.0,68.0,10714.0,1.0,3.0
andrei-grivko,2004.0,62.0,15.0,1816.0,2.0,5.0
andrei-grivko,2003.0,0.0,4.0,536.0,0.0,1.0
andrei-grivko,2002.0,0.0,3.0,362.0,0.0,0.0
simon-yates,2022.0,346.0,17.0,2716.0,1.0,3.0
simon-yates,2021.0,907.0,68.0,11200.0,3.0,8.0
simon-yates,2020.0,665.0,39.0,5993.0,2.0,5.0
simon-yates,2019.0,704.0,63.0,10119.0,4.0,7.0
simon-yates,2018.0,1902.0,77.0,11956.0,8.0,17.0
simon-yates,2017.0,914.0,78.0,12029.0,3.0,4.0
simon-yates,2016.0,628.0,52.0,8364.0,2.0,3.0
simon-yates,2015.0,612.0,61.0,9829.0,0.0,2.0
simon-yates,2014.0,139.0,67.0,10913.0,0.0,1.0
simon-yates,2013.0,109.0,47.0,6696.0,3.0,8.0
simon-yates,2012.0,2.0,37.0,5065.0,0.0,0.0
simon-yates,2011.0,8.0,32.0,4407.0,1.0,2.0
simon-yates,2010.0,29.0,10.0,1100.0,0.0,0.0
simon-yates,2009.0,13.0,2.0,248.0,0.0,0.0
thomas-patrick-faiers,2011.0,0.0,6.0,858.0,0.0,0.0
thomas-patrick-faiers,2010.0,0.0,32.0,4163.0,0.0,0.0
thomas-patrick-faiers,2009.0,0.0,7.0,1140.0,0.0,0.0
thomas-patrick-faiers,2008.0,0.0,4.0,524.0,0.0,0.0
heinrich-haussler,2022.0,80.0,15.0,2606.0,0.0,0.0
heinrich-haussler,2021.0,210.0,45.0,7512.0,0.0,1.0
heinrich-haussler,2020.0,63.0,40.0,6423.0,0.0,1.0
heinrich-haussler,2019.0,166.0,81.0,12918.0,0.0,1.0
heinrich-haussler,2018.0,115.0,56.0,9093.0,0.0,0.0
